`,Season,Year,Camera,Latitude,Longitude,Date_Deployed,Date_Stopped,Habitat,Folder,Photo_num,Date,Temp_C,Time,Species,Amount,Notes
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310247,7/31/2018,13,0:36:26,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310262,7/31/2018,13,0:38:50,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310271,7/31/2018,13,0:40:07,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310289,7/31/2018,13,0:41:17,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310307,7/31/2018,13,0:42:17,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310316,7/31/2018,13,0:43:51,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310343,7/31/2018,15,0:44:59,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310358,7/31/2018,13,0:50:15,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310364,7/31/2018,12,1:28:45,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310385,7/31/2018,12,1:30:00,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310396,7/31/2018,12,1:36:15,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310398,7/31/2018,12,1:41:34,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310406,7/31/2018,12,1:46:11,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310415,7/31/2018,12,1:50:18,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310421,7/31/2018,12,1:51:20,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310430,7/31/2018,12,1:52:27,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310442,7/31/2018,12,1:53:29,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310457,7/31/2018,12,1:54:29,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310469,7/31/2018,12,1:55:32,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310481,7/31/2018,12,1:58:17,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310484,7/31/2018,12,2:01:49,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310490,7/31/2018,12,2:03:32,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310502,7/31/2018,12,2:04:49,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310505,7/31/2018,12,2:06:09,Sylvilagus bachmani,1,
UCSB,summer,2018,2.2,"34 24' 36.3"" N","119 51' 05.1"" W",7/30/2018,7/31/2018,urban,100EK113,7310511,7/31/2018,11,4:23:41,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,8290061,8/29/2018,21,18:59:39,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,8290066,8/29/2018,17,20:13:41,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,8300146,8/30/2018,15,2:12:59,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,8300166,8/30/2018,22,8:45:07,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,8300172,8/30/2018,20,20:40:22,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,8310196,8/31/2018,16,21:17:47,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,8310199,8/31/2018,16,21:55:06,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9010278,9/1/2018,17,18:41:59,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9020280,9/2/2018,13,3:30:38,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9030343,9/3/2018,15,2:01:13,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9030357,9/3/2018,15,8:15:44,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9030361,9/3/2018,13,23:06:17,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9040364,9/4/2018,13,3:38:41,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9050370,9/5/2018,12,0:41:03,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9050377,9/5/2018,13,8:16:33,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9060401,9/6/2018,13,1:51:07,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9070403,9/7/2018,13,1:59:48,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9070410,9/7/2018,13,3:07:19,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9070416,9/7/2018,15,18:27:10,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9080424,9/8/2018,15,21:13:14,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9090422,9/9/2018,15,21:05:10,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9100448,9/10/2018,13,5:16:48,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9110475,9/11/2018,12,1:55:08,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9110484,9/11/2018,12,6:18:32,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9140574,9/14/2018,15,20:38:59,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9150604,9/15/2018,12,6:02:03,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9150622,9/15/2018,20,17:02:03,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9150625,9/15/2018,20,18:15:26,Sylvilagus bachmani,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9150628,9/15/2018,15,21:19:26,Sylvilagus bachmani,1,
UCSB,winter,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,12230535,12/23/2018,10,23:06:45,Sylvilagus bachmani,1,
UCSB,winter,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,12240541,12/24/2018,10,1:35:19,Sylvilagus bachmani,1,
UCSB,winter,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,12300601,12/30/2018,15,7:08:23,Sylvilagus bachmani,1,
UCSB,winter,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,1050609,1/5/2019,16,19:11:04,Sylvilagus bachmani,1,
UCSB,winter,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,1070634,1/7/2019,10,1:54:38,Sylvilagus bachmani,,* not sure if it is actually a rabbit?!?!
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1100028,1/10/2019,10,21:47:01,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1120034,1/12/2019,8,3:07:19,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1120037,1/12/2019,7,6:44:45,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1120067,1/12/2019,7,21:19:47,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1140139,1/14/2019,10,19:46:04,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1140158,1/14/2019,10,21:30:20,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1150172,1/15/2019,8,19:27:03,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1180201,1/18/2019,8,23:48:16,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1210247,1/21/2019,10,0:15:26,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1240277,1/24/2019,6,3:47:38,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1280355,1/28/2019,7,5:02:50,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2020427,2/2/2019,10,18:14:18,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2030454,2/3/2019,10,5:55:44,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2040479,2/4/2019,10,16:13:48,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2050520,2/5/2019,3,23:59:09,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2070547,2/7/2019,5,22:11:04,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2110646,2/11/2019,5,23:14:09,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2140699,2/14/2019,8,20:31:24,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2160775,2/16/2019,6,23:49:43,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2210875,2/21/2019,5,1:59:52,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2210877,2/21/2019,5,2:04:31,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2210880,2/21/2019,5,3:25:15,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2210883,2/21/2019,5,3:26:29,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2220916,2/22/2019,5,0:24:19,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2230964,2/23/2019,5,3:32:50,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2230973,2/23/2019,5,5:29:51,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2230979,2/23/2019,5,5:30:33,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,101EK114,2230001,2/23/2019,10,18:22:40,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,101EK114,2240016,2/24/2019,5,5:37:53,Sylvilagus bachmani,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,101EK114,2250055,2/25/2019,8,21:10:44,Sylvilagus bachmani,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,10260016,10/26/2018,13,19:42:40,Vulpes vulpes,1,GREAT PIC OF FOX!
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,10260019,10/26/2018,13,19:45:01,Vulpes vulpes,1,GREAT PIC OF FOX!
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,10260025,10/26/2018,13,19:46:33,Vulpes vulpes,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,10260028,10/26/2018,13,19:48:23,Vulpes vulpes,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,10260037,10/26/2018,13,19:55:34,Vulpes vulpes,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,10260040,10/26/2018,13,21:06:59,Vulpes vulpes,1,GREAT PIC OF FOX! 10260044
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,10270052,10/27/2018,12,22:24:27,Vulpes vulpes,1,GREAT PIC OF FOX!
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,10280058,10/28/2018,11,2:01:30,Vulpes vulpes,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,10280067,10/28/2018,12,21:38:13,Vulpes vulpes,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,10310097,10/31/2018,11,22:18:19,Vulpes vulpes,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,10310100,10/31/2018,11,23:11:41,Vulpes vulpes,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,11010127,11/1/2018,15,21:00:00,Vulpes vulpes,1,AMAZING PICTURE OF FOX!!
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,11010130,11/1/2018,13,21:55:01,Vulpes vulpes,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,11020139,11/2/2018,11,5:55:58,Vulpes vulpes,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,11020142,11/2/2018,15,19:31:31,Vulpes vulpes,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,11130241,11/13/2018,10,1:10:25,Vulpes vulpes,1,good fox pic
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,11130250,11/13/2018,11,21:46:36,Vulpes vulpes,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,11180292,11/18/2018,10,23:20:00,Vulpes vulpes,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,11190295,11/19/2018,10,4:23:52,Vulpes vulpes,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,11240328,11/24/2018,11,2:22:48,Vulpes vulpes,1,good fox pic
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,11250337,11/25/2018,11,23:16:19,Vulpes vulpes,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,11260340,11/26/2018,10,23:29:46,Vulpes vulpes,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,11260343,11/26/2018,10,23:35:20,Vulpes vulpes,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,11280352,11/28/2018,12,19:43:17,Vulpes vulpes,1,
UCSB,fall,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,11300373,11/30/2018,10,3:57:51,Vulpes vulpes,1,AMAZING PICTURE OF FOX!!
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,105EK113,7280343,7/28/2018,11,5:31:26,Vulpes vulpes,1,
UCSB,summer,2018,2.1,"34 24' 36.3"" N","119 51' 05.1"" W",7/27/2018,7/30/2018,urban,110EK113,7290875,7/29/2018,13,5:26:18,Vulpes vulpes,1,
UCSB,summer,2018,20.1,"34 24' 23.4"" N","119 50' 45.1"" W",8/20/2018,8/29/2018,urban,100EK113,8250177,8/25/2018,15,20:40:47,Vulpes vulpes,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9010265,9/1/2018,16,1:34:16,Vulpes vulpes,1,GREAT PIC OF FOX!
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9100466,9/10/2018,12,22:21:43,Vulpes vulpes,1,GREAT PIC OF FOX!
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9130562,9/13/2018,15,22:12:29,Vulpes vulpes,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9140568,9/14/2018,17,19:11:33,Vulpes vulpes,1,
UCSB,summer,2018,20.2,"34 24' 23.3"" N","119 50' 45.1"" W",8/29/2018,9/17/2018,urban,100EK113,9140571,9/14/2018,16,19:21:48,Vulpes vulpes,1,
UCSB,winter,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,12240547,12/24/2018,18,3:49:23,Vulpes vulpes,1,
UCSB,winter,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,12280579,12/28/2018,16,6:30:43,Vulpes vulpes,1,
UCSB,winter,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,1040604,1/4/2019,15,6:36:45,Vulpes vulpes,1,"*temp might be cut off? 15 instead of 5? this cut off temp appears frequently, so I correct for it as a i see it"
UCSB,winter,2018,20.3,"34 24' 23.3"" N","119 50' 45.1"" W",10/26/2018,1/9/2019,urban,100EK113,1080643,1/8/2019,18,3:49:58,Vulpes vulpes,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1120031,1/12/2019,8,2:41:12,Vulpes vulpes,1,not sure if this is a fox
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1260319,1/26/2019,6,3:19:19,Vulpes vulpes,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,1290379,1/29/2019,10,19:11:01,Vulpes vulpes,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2020451,2/2/2019,10,22:04:47,Vulpes vulpes,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,100EK113,2040481,2/4/2019,7,20:07:10,Vulpes vulpes,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,101EK114,2240019,2/24/2019,5,6:27:12,Vulpes vulpes,1,
UCSB,winter,2019,20.4,"34 24' 23.3"" N","119 50' 45.1"" W",1/9/2019,3/4/2019,urban,101EK114,2280082,2/28/2019,10,3:19:08,Vulpes vulpes,1,
